BOROUGH,Year,Geo Place Name,Name,Measure,Measure Info,Data_Value,Pollutant_Change,Pollutant_Rate_Change,Stations,Total_Level2,Total_DCFC,Public_Pct,Avg_Level2_Per_Station,Avg_DCFC_Per_Station,EV_Growth_Rate,EV_Station_Density,Chargers_Per_Station,Level2_to_DCFC_Ratio,Time_Since_EV_Adoption
MANHATTAN,2017,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,10.9,2.5,0.2976190476190476,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",12,-23,-0.6571428571428571,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Kingsbridge Heights and Bedford (CD7),Nitrogen dioxide (NO2),Mean,ppb,24.1,7.900000000000002,0.4876543209876545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",13,1,0.08333333333333333,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
STATEN ISLAND,2017,Staten Island,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",11,-8.100000000000001,-0.4240837696335079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Flushing and Whitestone (CD7),Nitrogen dioxide (NO2),Mean,ppb,24.5,10.8,0.7883211678832118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Northeast Bronx,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",26,-5,-0.16129032258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Northeast Bronx,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Long Island City - Astoria,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Manhattan,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",9,-2,-0.18181818181818182,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Manhattan,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",33,-5,-0.13157894736842105,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Fordham - Bronx Pk,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",7,-19,-0.7307692307692307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Williamsburg - Bushwick,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",3,-27,-0.9,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,East New York,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",34,-3.1000000000000014,-0.08355795148247983,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Lower Manhattan,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",23,-10,-0.30303030303030304,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Fordham - Bronx Pk,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",35,-15,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,East Harlem,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",45,22,0.9565217391304348,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",37,3,0.08823529411764706,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,8.6,0.6999999999999993,0.08860759493670876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Jamaica,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",93,74,3.8947368421052633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-0.5,-0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Chelsea - Clinton,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",1,-8,-0.8888888888888888,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Chelsea - Clinton,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",26,-19,-0.4222222222222222,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Fordham - Bronx Pk,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",12,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,10.6,-0.3000000000000007,-0.027522935779816578,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
STATEN ISLAND,2017,Stapleton - St. George,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",47,5,0.11904761904761904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,West Queens,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",24,-3,-0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Stapleton - St. George,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",12,1,0.09090909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),Mean,ppb,19,-5.100000000000001,-0.21161825726141084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Bronx,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",145,121,5.041666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Fine particles (PM 2.5),Mean,mcg/m3,11.5,0.9000000000000004,0.08490566037735853,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Southwest Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.6,-1,-0.11627906976744186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,South Beach - Tottenville,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",10,-2,-0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",3,0,0,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Bronx,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Brooklyn,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",30,-21,-0.4117647058823529,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,28.6,10.100000000000001,0.545945945945946,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Central Harlem - Morningside Heights,Ozone (O3),Mean,ppb,26.5,-0.3999999999999986,-0.014869888475836378,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Jamaica,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",6,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Lower Manhattan,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",1,0,0,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Queens,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",22,-71,-0.7634408602150538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",27,3,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens Village (CD13),Nitrogen dioxide (NO2),Mean,ppb,12.6,-11.9,-0.4857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",5,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",60,38,1.7272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",10,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",8,2,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York and Starrett City (CD5),Fine particles (PM 2.5),Mean,mcg/m3,7.5,-2.4000000000000004,-0.24242424242424246,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,East Harlem (CD11),Nitrogen dioxide (NO2),Mean,ppb,22.3,-6.300000000000001,-0.2202797202797203,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
STATEN ISLAND,2017,Stapleton - St. George,Nitrogen dioxide (NO2),Mean,ppb,14.6,3,0.25862068965517243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",16,-89,-0.8476190476190476,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Jamaica,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",40,-20,-0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southwest Queens,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",25,-15,-0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Brooklyn,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",35,-2,-0.05405405405405406,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",30,4,0.15384615384615385,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,20.1,6.700000000000001,0.5000000000000001,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,19.2,0.1999999999999993,0.010526315789473648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Jamaica,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southwest Queens,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",4,-1,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Bronx,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",5,-3,-0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",7,-2,-0.2222222222222222,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Jamaica,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",9,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southwest Queens,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",10,1,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Bronx,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",74,-71,-0.4896551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Brooklyn,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",43,-43,-0.5,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Brooklyn,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",2,-1,-0.3333333333333333,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Southeast Queens,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",22,-5,-0.18518518518518517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Williamsburg - Bushwick,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",32,-3,-0.08571428571428572,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Northeast Bronx,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",39,4,0.11428571428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Staten Island,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",43,-4,-0.0851063829787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Brooklyn,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",74,31,0.7209302325581395,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Brooklyn,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",14,12,6,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Southwest Queens,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",11,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Brooklyn,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",5,0,0,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Jamaica,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",14,3,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Bronx,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",27,20,2.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Bronx,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Brooklyn,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",11,-2,-0.15384615384615385,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,East New York,Fine particles (PM 2.5),Mean,mcg/m3,7.5,0,0,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,9.6,-1.9000000000000004,-0.16521739130434784,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,9.5,-0.09999999999999964,-0.01041666666666663,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,Bushwick (CD4),Fine particles (PM 2.5),Mean,mcg/m3,7.7,0.20000000000000018,0.02666666666666669,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Southwest Queens,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",2,-12,-0.8571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Jamaica,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",28,6,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southwest Queens,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",26,-2,-0.07142857142857142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,West Queens,Nitrogen dioxide (NO2),Mean,ppb,20.6,8.000000000000002,0.6349206349206351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,17.3,-1.8999999999999986,-0.09895833333333326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Bronx,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",37,-2,-0.05128205128205128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Chelsea-Village,Nitrogen dioxide (NO2),Mean,ppb,27.5,5.199999999999999,0.2331838565022421,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,East New York,Nitrogen dioxide (NO2),Mean,ppb,18.3,-1.8000000000000007,-0.08955223880597017,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,27.5,0,0,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Chelsea-Village,Nitrogen dioxide (NO2),Mean,ppb,24.9,-2.6000000000000014,-0.0945454545454546,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,25.1,0.20000000000000284,0.008032128514056339,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Flushing - Clearview,Ozone (O3),Mean,ppb,30.3,-0.8999999999999986,-0.028846153846153803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Fordham - Bronx Pk,Ozone (O3),Mean,ppb,28.3,0.8000000000000007,0.029090909090909115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Clinton and Chelsea (CD4),Ozone (O3),Mean,ppb,24.6,-1.8999999999999986,-0.07169811320754711,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Manhattan,Ozone (O3),Mean,ppb,25.3,0.6999999999999993,0.0284552845528455,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,East New York,Fine particles (PM 2.5),Mean,mcg/m3,9.1,1.3999999999999995,0.18181818181818174,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,11.1,1.5999999999999996,0.16842105263157892,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,10.9,-0.1999999999999993,-0.018018018018017955,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Lower Manhattan,Ozone (O3),Mean,ppb,24.7,-0.6000000000000014,-0.0237154150197629,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,East Harlem (CD11),Ozone (O3),Mean,ppb,26.9,2.1999999999999993,0.08906882591093115,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Morris Park and Bronxdale (CD11),Ozone (O3),Mean,ppb,29.2,0.8999999999999986,0.031802120141342705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Staten Island,Ozone (O3),Mean,ppb,28.5,1,0.03636363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Flushing and Whitestone (CD7),Ozone (O3),Mean,ppb,30.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Kingsbridge Heights and Bedford (CD7),Ozone (O3),Mean,ppb,27.7,-1.5,-0.051369863013698634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens Village (CD13),Ozone (O3),Mean,ppb,31.9,1.5999999999999979,0.052805280528052737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Ozone (O3),Mean,ppb,30.8,-1.0999999999999979,-0.03448275862068959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,21,0.3999999999999986,0.01941747572815527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,East Harlem,Fine particles (PM 2.5),Mean,mcg/m3,8.1,-2.8000000000000007,-0.2568807339449542,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,East New York,Ozone (O3),Mean,ppb,30.9,1.5,0.05102040816326531,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Chelsea-Village,Ozone (O3),Mean,ppb,24,-2.8999999999999986,-0.10780669144981408,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,East Harlem,Ozone (O3),Mean,ppb,26.9,2.8999999999999986,0.12083333333333328,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,7.1,-0.5,-0.06578947368421052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",1,0,0,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,Bushwick (CD4),Nitrogen dioxide (NO2),Mean,ppb,19.8,1.5,0.08196721311475409,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
STATEN ISLAND,2017,South Beach - Tottenville,Ozone (O3),Mean,ppb,29,0.5,0.017543859649122806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
